date,value,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease,state_code,POPESTIMATE2019,name,description,latitude,longitude,Stay At Home Order Date,Emergency Declaration Date
2020-03-12,,OH,5.0,30.0,52.0,,,,,,,,2020-03-12T20:00:00Z,,,87.0,35.0,35.0,39,0.0,0.0,9.0,1.0,10.0,,,,,,,,
2020-03-12,,OK,3.0,36.0,4.0,,,,,,,,2020-03-12T20:00:00Z,,,43.0,39.0,39.0,40,0.0,0.0,21.0,1.0,22.0,,,,,,,,
2020-03-12,,OR,19.0,286.0,62.0,,,,,,,,2020-03-12T20:00:00Z,,,367.0,305.0,305.0,41,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-12,,PA,22.0,116.0,81.0,,,,,,,,2020-03-12T20:00:00Z,,,219.0,138.0,138.0,42,0.0,0.0,28.0,7.0,35.0,,,,,,,,
2020-03-12,,RI,5.0,94.0,8.0,,,,,,,,2020-03-12T20:00:00Z,,,107.0,99.0,99.0,44,0.0,0.0,36.0,0.0,36.0,,,,,,,,
2020-03-12,,SC,10.0,48.0,,,,,,,,,2020-03-12T20:00:00Z,,,58.0,58.0,58.0,45,0.0,0.0,16.0,1.0,17.0,,,,,,,,
2020-03-12,,SD,8.0,27.0,11.0,,,,,,,,2020-03-12T20:00:00Z,,,46.0,35.0,35.0,46,0.0,0.0,14.0,3.0,17.0,,,,,,,,
2020-03-12,,TN,18.0,79.0,,,,,,,,,2020-03-12T20:00:00Z,,,97.0,97.0,97.0,47,0.0,0.0,29.0,11.0,40.0,,,,,,,,
2020-03-12,,TX,23.0,,,,,,,,,,2020-03-12T20:00:00Z,,,23.0,23.0,23.0,48,0.0,0.0,0.0,2.0,2.0,,,,,,,,
2020-03-12,,UT,4.0,131.0,,,,,,,,,2020-03-12T20:00:00Z,,,135.0,135.0,135.0,49,0.0,0.0,131.0,2.0,133.0,,,,,,,,
2020-03-12,,VA,17.0,117.0,,,,,,,,,2020-03-12T20:00:00Z,,,134.0,134.0,134.0,51,0.0,0.0,57.0,8.0,65.0,,,,,,,,
2020-03-12,,VT,2.0,97.0,,,,,,,,,2020-03-12T20:00:00Z,,,99.0,99.0,99.0,50,0.0,0.0,35.0,1.0,36.0,,,,,,,,
2020-03-12,,WA,337.0,3037.0,,,,,,,,,2020-03-12T20:00:00Z,29.0,,3374.0,3374.0,3374.0,53,5.0,0.0,862.0,70.0,932.0,,,,,,,,
2020-03-12,,WI,8.0,84.0,,,,,,,,,2020-03-12T20:00:00Z,,,92.0,92.0,92.0,55,0.0,0.0,41.0,5.0,46.0,,,,,,,,
2020-03-12,,WV,0.0,7.0,1.0,,,,,,,,2020-03-12T20:00:00Z,,,8.0,7.0,7.0,54,0.0,0.0,4.0,0.0,4.0,,,,,,,,
2020-03-12,,WY,1.0,,,,,,,,,,2020-03-12T20:00:00Z,,,1.0,1.0,1.0,56,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-11,,AK,0.0,46.0,14.0,,,,,,,,2020-03-11T20:00:00Z,,,60.0,46.0,46.0,02,0.0,0.0,23.0,0.0,23.0,,,,,,,,
2020-03-11,,AL,0.0,10.0,,,,,,,,,2020-03-11T20:00:00Z,,,10.0,10.0,10.0,01,0.0,0.0,10.0,0.0,10.0,,,,,,,,
2020-03-11,,AR,0.0,12.0,14.0,,,,,,,,2020-03-11T20:00:00Z,,,26.0,12.0,12.0,05,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-11,,AZ,9.0,59.0,32.0,,,,,,,,2020-03-11T20:00:00Z,,,100.0,68.0,68.0,04,0.0,0.0,8.0,3.0,11.0,,,,,,,,
2020-03-11,,CA,157.0,916.0,,,,,,,,,2020-03-11T20:00:00Z,,,1073.0,1073.0,1073.0,06,0.0,0.0,226.0,24.0,250.0,,,,,,,,
2020-03-11,,CO,28.0,251.0,,,,,,,,,2020-03-11T20:00:00Z,,,279.0,279.0,279.0,08,0.0,0.0,109.0,16.0,125.0,,,,,,,,
2020-03-11,,CT,3.0,71.0,,,,,,,,,2020-03-11T20:00:00Z,,,74.0,74.0,74.0,09,0.0,0.0,17.0,1.0,18.0,,,,,,,,
2020-03-11,,DC,5.0,20.0,15.0,,,,,,,,2020-03-11T20:00:00Z,,,40.0,25.0,25.0,11,0.0,0.0,3.0,0.0,3.0,,,,,,,,
2020-03-11,,DE,1.0,17.0,2.0,,,,,,,,2020-03-11T20:00:00Z,,,20.0,18.0,18.0,10,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-11,,FL,28.0,301.0,147.0,,,,,,,,2020-03-11T20:00:00Z,2.0,,476.0,329.0,329.0,12,2.0,0.0,79.0,9.0,88.0,,,,,,,,
2020-03-11,,GA,22.0,,,,,,,,,,2020-03-11T20:00:00Z,,,22.0,22.0,22.0,13,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-11,,HI,2.0,,,,,,,,,,2020-03-11T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-11,,IA,13.0,46.0,27.0,,,,,,,,2020-03-11T20:00:00Z,,,86.0,59.0,59.0,19,0.0,0.0,14.0,5.0,19.0,,,,,,,,
2020-03-11,,ID,0.0,67.0,,,,,,,,,2020-03-11T20:00:00Z,,,67.0,67.0,67.0,16,0.0,0.0,26.0,0.0,26.0,,,,,,,,
2020-03-11,,IL,19.0,244.0,63.0,,,,,,,,2020-03-11T20:00:00Z,,,326.0,263.0,263.0,17,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-11,,IN,10.0,33.0,,,,,,,,,2020-03-11T20:00:00Z,,,43.0,43.0,43.0,18,0.0,0.0,3.0,4.0,7.0,,,,,,,,
2020-03-11,,KS,1.0,41.0,,,,,,,,,2020-03-11T20:00:00Z,,,42.0,42.0,42.0,20,0.0,0.0,24.0,0.0,24.0,,,,,,,,
2020-03-11,,KY,8.0,46.0,,,,,,,,,2020-03-11T20:00:00Z,,,54.0,54.0,54.0,21,0.0,0.0,18.0,2.0,20.0,,,,,,,,
2020-03-11,,LA,6.0,37.0,,,,,,,,,2020-03-11T20:00:00Z,,,43.0,43.0,43.0,22,0.0,0.0,26.0,5.0,31.0,,,,,,,,
2020-03-11,,MA,92.0,,,,,,,,,,2020-03-11T20:00:00Z,,,92.0,92.0,92.0,25,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-11,,MD,9.0,94.0,,,,,,,,,2020-03-11T20:00:00Z,,,103.0,103.0,103.0,24,0.0,0.0,5.0,3.0,8.0,,,,,,,,
2020-03-11,,ME,0.0,42.0,5.0,,,,,,,,2020-03-11T20:00:00Z,,,47.0,42.0,42.0,23,0.0,0.0,22.0,0.0,22.0,,,,,,,,
2020-03-11,,MI,2.0,57.0,18.0,,,,,,,,2020-03-11T20:00:00Z,,,77.0,59.0,59.0,26,0.0,0.0,18.0,2.0,20.0,,,,,,,,
2020-03-11,,MN,5.0,217.0,,,,,,,,,2020-03-11T20:00:00Z,,,222.0,222.0,222.0,27,0.0,0.0,85.0,2.0,87.0,,,,,,,,
2020-03-11,,MO,1.0,,,,,,,,,,2020-03-11T20:00:00Z,,,1.0,1.0,1.0,29,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-11,,MS,0.0,20.0,,,,,,,,,2020-03-11T20:00:00Z,,,20.0,20.0,20.0,28,0.0,0.0,20.0,0.0,20.0,,,,,,,,
2020-03-11,,MT,0.0,21.0,,,,,,,,,2020-03-11T20:00:00Z,,,21.0,21.0,21.0,30,0.0,0.0,6.0,0.0,6.0,,,,,,,,
2020-03-11,,NC,7.0,,,,,,,,,,2020-03-11T20:00:00Z,,,7.0,7.0,7.0,37,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-11,,ND,0.0,7.0,6.0,,,,,,,,2020-03-11T20:00:00Z,,,13.0,7.0,7.0,38,0.0,0.0,1.0,0.0,1.0,,,,,,,,
2020-03-11,,NE,5.0,47.0,16.0,,,,,,,,2020-03-11T20:00:00Z,,,68.0,52.0,52.0,31,0.0,0.0,0.0,2.0,2.0,,,,,,,,
2020-03-11,,NH,4.0,38.0,5.0,,,,,,,,2020-03-11T20:00:00Z,,,47.0,42.0,42.0,33,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-11,,NJ,24.0,57.0,20.0,,,,,,,,2020-03-11T20:00:00Z,1.0,,101.0,81.0,81.0,34,1.0,0.0,13.0,9.0,22.0,,,,,,,,
2020-03-11,,NM,3.0,87.0,,,,,,,,,2020-03-11T20:00:00Z,,,90.0,90.0,90.0,35,0.0,0.0,18.0,3.0,21.0,,,,,,,,
2020-03-11,,NV,5.0,168.0,,,,,,,,,2020-03-11T20:00:00Z,,,173.0,173.0,173.0,32,0.0,0.0,154.0,5.0,159.0,,,,,,,,
2020-03-11,,NY,216.0,92.0,,,,,,,,,2020-03-11T20:00:00Z,,,308.0,308.0,308.0,36,0.0,0.0,0.0,43.0,43.0,,,,,,,,
2020-03-11,,OH,4.0,21.0,24.0,,,,,,,,2020-03-11T20:00:00Z,,,49.0,25.0,25.0,39,0.0,0.0,7.0,1.0,8.0,,,,,,,,
2020-03-11,,OK,2.0,15.0,11.0,,,,,,,,2020-03-11T20:00:00Z,,,28.0,17.0,17.0,40,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-11,,OR,19.0,286.0,62.0,,,,,,,,2020-03-11T20:00:00Z,,,367.0,305.0,305.0,41,0.0,0.0,73.0,4.0,77.0,,,,,,,,
2020-03-11,,PA,15.0,88.0,54.0,,,,,,,,2020-03-11T20:00:00Z,,,157.0,103.0,103.0,42,0.0,0.0,88.0,3.0,91.0,,,,,,,,
2020-03-11,,RI,5.0,58.0,24.0,,,,,,,,2020-03-11T20:00:00Z,,,87.0,63.0,63.0,44,0.0,0.0,5.0,2.0,7.0,,,,,,,,
2020-03-11,,SC,9.0,32.0,,,,,,,,,2020-03-11T20:00:00Z,,,41.0,41.0,41.0,45,0.0,0.0,8.0,2.0,10.0,,,,,,,,
2020-03-11,,SD,5.0,13.0,2.0,,,,,,,,2020-03-11T20:00:00Z,,,20.0,18.0,18.0,46,0.0,0.0,2.0,5.0,7.0,,,,,,,,
2020-03-11,,TN,7.0,50.0,,,,,,,,,2020-03-11T20:00:00Z,,,57.0,57.0,57.0,47,0.0,0.0,50.0,0.0,50.0,,,,,,,,
2020-03-11,,TX,21.0,,,,,,,,,,2020-03-11T20:00:00Z,,,21.0,21.0,21.0,48,0.0,0.0,0.0,8.0,8.0,,,,,,,,
2020-03-11,,UT,2.0,,,,,,,,,,2020-03-11T20:00:00Z,,,2.0,2.0,2.0,49,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-11,,VA,9.0,60.0,,,,,,,,,2020-03-11T20:00:00Z,,,69.0,69.0,69.0,51,0.0,0.0,7.0,1.0,8.0,,,,,,,,
2020-03-11,,VT,1.0,62.0,,,,,,,,,2020-03-11T20:00:00Z,,,63.0,63.0,63.0,50,0.0,0.0,22.0,0.0,22.0,,,,,,,,
2020-03-11,,WA,267.0,2175.0,,,,,,,,,2020-03-11T20:00:00Z,24.0,,2442.0,2442.0,2442.0,53,0.0,0.0,1065.0,105.0,1170.0,,,,,,,,
2020-03-11,,WI,3.0,43.0,,,,,,,,,2020-03-11T20:00:00Z,,,46.0,46.0,46.0,55,0.0,0.0,7.0,1.0,8.0,,,,,,,,
2020-03-11,,WV,0.0,3.0,2.0,,,,,,,,2020-03-11T20:00:00Z,,,5.0,3.0,3.0,54,0.0,0.0,1.0,0.0,1.0,,,,,,,,
2020-03-11,,WY,0.0,,,,,,,,,,2020-03-11T20:00:00Z,,,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,AK,0.0,23.0,9.0,,,,,,,,2020-03-10T20:00:00Z,,,32.0,23.0,23.0,02,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,AL,0.0,0.0,0.0,,,,,,,,2020-03-10T20:00:00Z,,,0.0,0.0,0.0,01,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,AR,0.0,12.0,3.0,,,,,,,,2020-03-10T20:00:00Z,,,15.0,12.0,12.0,05,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,AZ,6.0,51.0,27.0,,,,,,,,2020-03-10T20:00:00Z,,,84.0,57.0,57.0,04,0.0,0.0,7.0,1.0,8.0,,,,,,,,
2020-03-10,,CA,133.0,690.0,,,,,,,,,2020-03-10T20:00:00Z,,,823.0,823.0,823.0,06,0.0,0.0,0.0,19.0,19.0,,,,,,,,
2020-03-10,,CO,12.0,142.0,1.0,,,,,,,,2020-03-10T20:00:00Z,,,155.0,154.0,154.0,08,0.0,0.0,9.0,3.0,12.0,,,,,,,,
2020-03-10,,CT,2.0,54.0,,,,,,,,,2020-03-10T20:00:00Z,,,56.0,56.0,56.0,09,0.0,0.0,8.0,1.0,9.0,,,,,,,,
2020-03-10,,DC,5.0,17.0,2.0,,,,,,,,2020-03-10T20:00:00Z,,,24.0,22.0,22.0,11,0.0,0.0,3.0,4.0,7.0,,,,,,,,
2020-03-10,,DE,0.0,17.0,3.0,,,,,,,,2020-03-10T20:00:00Z,,,20.0,17.0,17.0,10,0.0,0.0,2.0,0.0,2.0,,,,,,,,
2020-03-10,,FL,19.0,222.0,155.0,,,,,,,,2020-03-10T20:00:00Z,,,396.0,241.0,241.0,12,0.0,0.0,82.0,1.0,83.0,,,,,,,,
2020-03-10,,GA,17.0,,,,,,,,,,2020-03-10T20:00:00Z,,,17.0,17.0,17.0,13,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-10,,HI,2.0,,,,,,,,,,2020-03-10T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,IA,8.0,32.0,11.0,,,,,,,,2020-03-10T20:00:00Z,,,51.0,40.0,40.0,19,0.0,0.0,6.0,5.0,11.0,,,,,,,,
2020-03-10,,ID,0.0,41.0,,,,,,,,,2020-03-10T20:00:00Z,,,41.0,41.0,41.0,16,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,IL,19.0,244.0,63.0,,,,,,,,2020-03-10T20:00:00Z,,,326.0,263.0,263.0,17,0.0,0.0,53.0,12.0,65.0,,,,,,,,
2020-03-10,,IN,6.0,30.0,,,,,,,,,2020-03-10T20:00:00Z,,,36.0,36.0,36.0,18,0.0,0.0,30.0,4.0,34.0,,,,,,,,
2020-03-10,,KS,1.0,17.0,21.0,,,,,,,,2020-03-10T20:00:00Z,,,39.0,18.0,18.0,20,0.0,0.0,6.0,0.0,6.0,,,,,,,,
2020-03-10,,KY,6.0,28.0,,,,,,,,,2020-03-10T20:00:00Z,,,34.0,34.0,34.0,21,0.0,0.0,11.0,2.0,13.0,,,,,,,,
2020-03-10,,LA,1.0,11.0,,,,,,,,,2020-03-10T20:00:00Z,,,12.0,12.0,12.0,22,0.0,0.0,6.0,0.0,6.0,,,,,,,,
2020-03-10,,MA,92.0,,,,,,,,,,2020-03-10T20:00:00Z,,,92.0,92.0,92.0,25,0.0,0.0,0.0,51.0,51.0,,,,,,,,
2020-03-10,,MD,6.0,89.0,,,,,,,,,2020-03-10T20:00:00Z,,,95.0,95.0,95.0,24,0.0,0.0,16.0,1.0,17.0,,,,,,,,
2020-03-10,,ME,0.0,20.0,5.0,,,,,,,,2020-03-10T20:00:00Z,,,25.0,20.0,20.0,23,0.0,0.0,19.0,0.0,19.0,,,,,,,,
2020-03-10,,MI,0.0,39.0,24.0,,,,,,,,2020-03-10T20:00:00Z,,,63.0,39.0,39.0,26,0.0,0.0,3.0,0.0,3.0,,,,,,,,
2020-03-10,,MN,3.0,132.0,,,,,,,,,2020-03-10T20:00:00Z,,,135.0,135.0,135.0,27,0.0,0.0,52.0,1.0,53.0,,,,,,,,
2020-03-10,,MO,1.0,,,,,,,,,,2020-03-10T20:00:00Z,,,1.0,1.0,1.0,29,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,MS,0.0,,,,,,,,,,2020-03-10T20:00:00Z,,,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,MT,0.0,15.0,,,,,,,,,2020-03-10T20:00:00Z,,,15.0,15.0,15.0,30,0.0,0.0,4.0,0.0,4.0,,,,,,,,
2020-03-10,,NC,7.0,,,,,,,,,,2020-03-10T20:00:00Z,,,7.0,7.0,7.0,37,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-10,,ND,0.0,6.0,2.0,,,,,,,,2020-03-10T20:00:00Z,,,8.0,6.0,6.0,38,0.0,0.0,6.0,0.0,6.0,,,,,,,,
2020-03-10,,NE,3.0,47.0,16.0,,,,,,,,2020-03-10T20:00:00Z,,,66.0,50.0,50.0,31,0.0,0.0,11.0,0.0,11.0,,,,,,,,
2020-03-10,,NH,4.0,38.0,5.0,,,,,,,,2020-03-10T20:00:00Z,,,47.0,42.0,42.0,33,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,NJ,15.0,44.0,20.0,,,,,,,,2020-03-10T20:00:00Z,,,79.0,59.0,59.0,34,0.0,0.0,9.0,4.0,13.0,,,,,,,,
2020-03-10,,NM,0.0,69.0,,,,,,,,,2020-03-10T20:00:00Z,,,69.0,69.0,69.0,35,0.0,0.0,12.0,0.0,12.0,,,,,,,,
2020-03-10,,NV,0.0,14.0,,,,,,,,,2020-03-10T20:00:00Z,,,14.0,14.0,14.0,32,0.0,0.0,0.0,0.0,-1.0,,,,,,,,
2020-03-10,,NY,173.0,92.0,,,,,,,,,2020-03-10T20:00:00Z,,,265.0,265.0,265.0,36,0.0,0.0,0.0,31.0,31.0,,,,,,,,
2020-03-10,,OH,3.0,14.0,15.0,,,,,,,,2020-03-10T20:00:00Z,,,32.0,17.0,17.0,39,0.0,0.0,3.0,0.0,3.0,,,,,,,,
2020-03-10,,OK,2.0,15.0,11.0,,,,,,,,2020-03-10T20:00:00Z,,,28.0,17.0,17.0,40,0.0,0.0,7.0,1.0,8.0,,,,,,,,
2020-03-10,,OR,15.0,213.0,67.0,,,,,,,,2020-03-10T20:00:00Z,,,295.0,228.0,228.0,41,0.0,0.0,48.0,1.0,49.0,,,,,,,,
2020-03-10,,PA,12.0,,,,,,,,,,2020-03-10T20:00:00Z,,,12.0,12.0,12.0,42,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-10,,RI,3.0,53.0,6.0,,,,,,,,2020-03-10T20:00:00Z,,,62.0,56.0,56.0,44,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,SC,7.0,24.0,,,,,,,,,2020-03-10T20:00:00Z,,,31.0,31.0,31.0,45,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,SD,0.0,11.0,0.0,,,,,,,,2020-03-10T20:00:00Z,,,11.0,11.0,11.0,46,0.0,0.0,6.0,0.0,6.0,,,,,,,,
2020-03-10,,TN,7.0,,,,,,,,,,2020-03-10T20:00:00Z,,,7.0,7.0,7.0,47,0.0,0.0,0.0,4.0,4.0,,,,,,,,
2020-03-10,,TX,13.0,,,,,,,,,,2020-03-10T20:00:00Z,,,13.0,13.0,13.0,48,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-10,,UT,2.0,,,,,,,,,,2020-03-10T20:00:00Z,,,2.0,2.0,2.0,49,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-10,,VA,8.0,53.0,,,,,,,,,2020-03-10T20:00:00Z,,,61.0,61.0,61.0,51,0.0,0.0,15.0,5.0,20.0,,,,,,,,
2020-03-10,,VT,1.0,40.0,,,,,,,,,2020-03-10T20:00:00Z,,,41.0,41.0,41.0,50,0.0,0.0,6.0,0.0,6.0,,,,,,,,
2020-03-10,,WA,162.0,1110.0,,,,,,,,,2020-03-10T20:00:00Z,24.0,,1272.0,1272.0,1272.0,53,2.0,0.0,0.0,26.0,26.0,,,,,,,,
2020-03-10,,WI,2.0,36.0,,,,,,,,,2020-03-10T20:00:00Z,,,38.0,38.0,38.0,55,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-10,,WV,0.0,2.0,3.0,,,,,,,,2020-03-10T20:00:00Z,,,5.0,2.0,2.0,54,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-10,,WY,0.0,0.0,0.0,,,,,,,,2020-03-10T20:00:00Z,,,0.0,0.0,0.0,56,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,AK,0.0,23.0,9.0,,,,,,,,2020-03-09T20:00:00Z,,,32.0,23.0,23.0,02,0.0,0.0,9.0,0.0,9.0,,,,,,,,
2020-03-09,,AL,0.0,,,,,,,,,,2020-03-09T20:00:00Z,,,0.0,0.0,0.0,01,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,AR,0.0,12.0,0.0,,,,,,,,2020-03-09T20:00:00Z,,,12.0,12.0,12.0,05,0.0,0.0,6.0,0.0,6.0,,,,,,,,
2020-03-09,,AZ,5.0,44.0,7.0,,,,,,,,2020-03-09T20:00:00Z,,,56.0,49.0,49.0,04,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,CA,114.0,690.0,,,,,,,,,2020-03-09T20:00:00Z,,,804.0,804.0,804.0,06,0.0,0.0,228.0,26.0,254.0,,,,,,,,
2020-03-09,,CO,9.0,133.0,,,,,,,,,2020-03-09T20:00:00Z,,,142.0,142.0,142.0,08,0.0,0.0,29.0,1.0,30.0,,,,,,,,
2020-03-09,,CT,1.0,46.0,,,,,,,,,2020-03-09T20:00:00Z,,,47.0,47.0,47.0,09,0.0,0.0,17.0,0.0,17.0,,,,,,,,
2020-03-09,,DC,1.0,14.0,3.0,,,,,,,,2020-03-09T20:00:00Z,,,18.0,15.0,15.0,11,0.0,0.0,4.0,0.0,4.0,,,,,,,,
2020-03-09,,DE,0.0,15.0,3.0,,,,,,,,2020-03-09T20:00:00Z,,,18.0,15.0,15.0,10,0.0,0.0,5.0,0.0,5.0,,,,,,,,
2020-03-09,,FL,18.0,140.0,115.0,,,,,,,,2020-03-09T20:00:00Z,,,273.0,158.0,158.0,12,0.0,0.0,22.0,1.0,23.0,,,,,,,,
2020-03-09,,GA,12.0,,,,,,,,,,2020-03-09T20:00:00Z,,,12.0,12.0,12.0,13,0.0,0.0,0.0,5.0,5.0,,,,,,,,
2020-03-09,,HI,2.0,,,,,,,,,,2020-03-09T20:00:00Z,,,2.0,2.0,2.0,15,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-09,,IA,3.0,26.0,8.0,,,,,,,,2020-03-09T20:00:00Z,,,37.0,29.0,29.0,19,0.0,0.0,11.0,3.0,14.0,,,,,,,,
2020-03-09,,ID,0.0,41.0,,,,,,,,,2020-03-09T20:00:00Z,,,41.0,41.0,41.0,16,0.0,0.0,14.0,0.0,14.0,,,,,,,,
2020-03-09,,IL,7.0,191.0,44.0,,,,,,,,2020-03-09T20:00:00Z,,,242.0,198.0,198.0,17,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-09,,IN,2.0,,,,,,,,,,2020-03-09T20:00:00Z,,,2.0,2.0,2.0,18,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,KS,1.0,11.0,0.0,,,,,,,,2020-03-09T20:00:00Z,,,12.0,12.0,12.0,20,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,KY,4.0,17.0,,,,,,,,,2020-03-09T20:00:00Z,,,21.0,21.0,21.0,21,0.0,0.0,4.0,3.0,7.0,,,,,,,,
2020-03-09,,LA,1.0,5.0,,,,,,,,,2020-03-09T20:00:00Z,,,6.0,6.0,6.0,22,0.0,0.0,0.0,1.0,1.0,,,,,,,,
2020-03-09,,MA,41.0,,,,,,,,,,2020-03-09T20:00:00Z,,,41.0,41.0,41.0,25,0.0,0.0,0.0,28.0,28.0,,,,,,,,
2020-03-09,,MD,5.0,73.0,,,,,,,,,2020-03-09T20:00:00Z,,,78.0,78.0,78.0,24,0.0,0.0,21.0,2.0,23.0,,,,,,,,
2020-03-09,,ME,0.0,1.0,,,,,,,,,2020-03-09T20:00:00Z,,,1.0,1.0,1.0,23,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,MI,0.0,36.0,11.0,,,,,,,,2020-03-09T20:00:00Z,,,47.0,36.0,36.0,26,0.0,0.0,10.0,0.0,10.0,,,,,,,,
2020-03-09,,MN,2.0,80.0,,,,,,,,,2020-03-09T20:00:00Z,,,82.0,82.0,82.0,27,0.0,0.0,32.0,1.0,33.0,,,,,,,,
2020-03-09,,MO,1.0,,,,,,,,,,2020-03-09T20:00:00Z,,,1.0,1.0,1.0,29,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,MS,0.0,,,,,,,,,,2020-03-09T20:00:00Z,,,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,MT,0.0,11.0,0.0,,,,,,,,2020-03-09T20:00:00Z,,,11.0,11.0,11.0,30,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,NC,2.0,,,,,,,,,,2020-03-09T20:00:00Z,,,2.0,2.0,2.0,37,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,ND,0.0,0.0,,,,,,,,,2020-03-09T20:00:00Z,,,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,NE,3.0,36.0,9.0,,,,,,,,2020-03-09T20:00:00Z,,,48.0,39.0,39.0,31,0.0,0.0,19.0,2.0,21.0,,,,,,,,
2020-03-09,,NH,4.0,38.0,5.0,,,,,,,,2020-03-09T20:00:00Z,,,47.0,42.0,42.0,33,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,NJ,11.0,35.0,14.0,,,,,,,,2020-03-09T20:00:00Z,,,60.0,46.0,46.0,34,0.0,0.0,4.0,5.0,9.0,,,,,,,,
2020-03-09,,NM,0.0,57.0,0.0,,,,,,,,2020-03-09T20:00:00Z,,,57.0,57.0,57.0,35,0.0,0.0,9.0,0.0,9.0,,,,,,,,
2020-03-09,,NV,1.0,14.0,,,,,,,,,2020-03-09T20:00:00Z,,,15.0,15.0,15.0,32,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,NY,142.0,92.0,,,,,,,,,2020-03-09T20:00:00Z,,,234.0,234.0,234.0,36,0.0,0.0,0.0,37.0,37.0,,,,,,,,
2020-03-09,,OH,3.0,11.0,5.0,,,,,,,,2020-03-09T20:00:00Z,,,19.0,14.0,14.0,39,0.0,0.0,1.0,3.0,4.0,,,,,,,,
2020-03-09,,OK,1.0,8.0,10.0,,,,,,,,2020-03-09T20:00:00Z,,,19.0,9.0,9.0,40,0.0,0.0,0.0,0.0,0.0,,,,,,,,
2020-03-09,,OR,14.0,165.0,52.0,,,,,,,,2020-03-09T20:00:00Z,,,231.0,179.0,179.0,41,0.0,0.0,65.0,0.0,65.0,,,,,,,,
2020-03-09,,PA,7.0,,,,,,,,,,2020-03-09T20:00:00Z,,,7.0,7.0,7.0,42,0.0,0.0,0.0,3.0,3.0,,,,,,,,
2020-03-09,,RI,3.0,53.0,6.0,,,,,,,,2020-03-09T20:00:00Z,,,62.0,56.0,56.0,44,0.0,0.0,23.0,0.0,23.0,,,,,,,,
